"PlayerID","FirstName","LastName","Multiplicity"
8448035,"Hank","Nowak",1
8448037,"Mike","Nykoluk",1
8448038,"Charlie","Huddy",1
8448039,"Russell","Oatman",1
8448040,"Dennis","O'Brien",1
8448042,"Buddy","O'Connor",1
8448043,"Fred","O'Donnell",1
8448046,"Mike","Hudson",1
8448047,"Don","O'Donoghue",1
8448048,"Kerry","Huffman",1
8448049,"Gerry","Odrowski",1
8448050,"Gerry","O'Flaherty",1
8448051,"Peanuts","O'Flaherty",1
8448053,"Brent","Hughes",2
8448055,"Harry","Oliver",1
8448056,"Murray","Oliver",1
8448057,"Bert","Olmstead",1
8448061,"Jim","O'Neil",1
8448062,"Tom","O'Neill",1
8448063,"Bill","Orban",1
8448064,"Willie","O'Ree",1
8448066,"Jimmy","Orlando",1
8448067,"Randy","Osburn",1
8448068,"Danny","O'Shea",1
8448069,"Kevin","O'Shea",1
8448070,"John","Hughes",1
8448071,"Jack","Hughes",1
8448075,"Pat","Hughes",1
8448076,"Eddie","Ouellette",1
8448077,"Gerry","Ouellette",1
8448078,"George","Owen",1
8448079,"Rosaire","Paiement",1
8448080,"Pete","Palangio",1
8448081,"Aldo","Palazzari",1
8448082,"Rob","Palmer",1
8448083,"Ed","Panagabko",1
8448084,"Joe","Papike",1
8448085,"Jim","Pappin",1
8448088,"George","Parsons",1
8448091,"Brett","Hull",1
8448092,"Jody","Hull",1
8448093,"Craig","Patrick",1
8448094,"Glenn","Patrick",1
8448096,"Lynn","Patrick",1
8448097,"Muzz","Patrick",1
8448098,"George","Patterson",1
8448103,"Marty","Pavelich",1
8448104,"Jamie","Huscroft",1
8448106,"Mark","Hunter",1
8448108,"Bobby","Hull",1
8448116,"Dave","Hunter",1
8448117,"Dale","Hunter",1
8448118,"Tim","Hunter",1
8448121,"Mel","Pearson",1
8448123,"Miroslav","Ihnacak",1
8448124,"Al","Iafrate",1
8448125,"Peter","Ihnacak",1
8448128,"Johnny","Peirson",1
8448130,"Mike","Pelyk",1
8448131,"Cliff","Pennington",1
8448133,"Brian","Perry",1
8448135,"Garry","Peters",1
8448136,"Jimmy","Peters",1
8448137,"Jimmy","Peters",2
8448138,"Eric","Pettinger",1
8448139,"Gord","Pettinger",1
8448140,"Bill","Phillips",1
8448141,"Merlyn","Phillips",1
8448144,"Earl","Ingarfield",2
8448147,"Noel","Picard",1
8448148,"Roger","Picard",1
8448149,"Hal","Picketts",1
8448151,"Alf","Pike",1
8448152,"Pierre","Pilote",1
8448153,"Gerry","Pinder",1
8448154,"Didier","Pitre",1
8448155,"Barclay","Plager",1
8448156,"Bob","Plager",1
8448157,"Bill","Plager",1
8448158,"Gerry","Plamondon",1
8448159,"Hugh","Plaxton",1
8448162,"Billy","Inglis",1
8448167,"Bud","Poile",1
8448169,"Don","Poile",1
8448171,"Gordie","Poirier",1
8448173,"Tom","Polanic",1
8448174,"Johnny","Polich",1
8448177,"Larry","Popein",1
8448178,"Poul","Popiel",1
8448179,"Jack","Portland",1
8448181,"Ray","Powell",1
8448185,"Ulf","Isaksson",1
8448186,"Lynn","Powis",1
8448187,"Babe","Pratt",1
8448188,"Jack","Pratt",1
8448189,"Kelly","Pratt",1
8448190,"Tracy","Pratt",1
8448191,"Dean","Prentice",1
8448193,"Jack","Price",1
8448194,"Noel","Price",1
8448197,"Joe","Primeau",1
8448201,"Don","Jackson",1
8448202,"Jim","Jackson",1
8448203,"Kari","Jalonen",1
8448204,"Jeff","Jackson",1
8448208,"Jaromir","Jagr",1
8448212,"Goldie","Prodgers",1
8448213,"Andre","Pronovost",1
8448214,"Marcel","Pronovost",1
8448215,"Claude","Provost",1
8448217,"Risto","Jalo",1
8448222,"Craig","Janney",1
8448223,"Metro","Prystai",1
8448225,"Mark","Janssens",1
8448227,"Bob","Pulford",1
8448231,"Fido","Purpur",1
8448233,"Jean","Pusie",1
8448235,"Bill","Quackenbush",1
8448236,"Max","Quackenbush",1
8448237,"Leo","Quenneville",1
8448239,"John","Quilty",1
8448240,"Pat","Quinn",1
8448241,"Yip","Radley",1
8448242,"Rags","Raglan",1
8448243,"Don","Raleigh",1
8448244,"Beattie","Ramsay",1
8448245,"Les","Ramsay",1
8448246,"Ken","Randall",1
8448249,"Matt","Ravlich",1
8448250,"Armand","Raymond",1
8448251,"Paul","Raymond",1
8448253,"Hannu","Jarvenpaa",1
8448254,"Doug","Jarvis",1
8448255,"Iiro","Jarvi",1
8448257,"Ken","Reardon",1
8448258,"Terry","Reardon",1
8448259,"Marc","Reaume",1
8448260,"Wes","Jarvis",1
8448262,"Billy","Reay",1
8448265,"Arto","Javanainen",1
8448268,"Chris","Jensen",1
8448271,"Grant","Jennings",1
8448272,"David","Jensen",1
8448274,"David","Jensen",2
8448277,"Steve","Jensen",1
8448283,"Rick","Jodzio",1
8448285,"Trevor","Johansen",1
8448287,"Calle","Johansson",1
8448292,"Roger","Johansson",1
8448294,"Terry","Johnson",1
8448295,"Gord","Redahl",1
8448297,"George","Redding",1
8448298,"Bill","Regan",1
8448299,"Larry","Regan",1
8448303,"Jim","Johnson",2
8448304,"Mark","Johnson",1
8448305,"Dutch","Reibel",1
8448310,"Reg","Reid",1
8448311,"Tom","Reid",1
8448313,"Ed","Reigle",1
8448315,"Leo","Reise",1
8448317,"Leo","Reise",2
8448320,"Henri","Richard",1
8448321,"Maurice","Richard",1
8448322,"Dave","Richardson",1
8448326,"Eddie","Johnstone",1
8448327,"Bernie","Johnston",1
8448328,"Greg","Johnston",1
8448329,"Glen","Richardson",1
8448331,"Jack","Riley",1
8448332,"Jim","Riley",1
8448333,"Rip","Riopelle",1
8448334,"Vic","Ripley",1
8448335,"Bob","Ritchie",1
8448336,"Dave","Ritchie",1
8448344,"Alan","Rittinger",1
8448345,"Bob","Rivard",1
8448346,"Gus","Rivers",1
8448347,"Wayne","Rivers",1
8448348,"Garth","Rizzuto",1
8448349,"Mickey","Roach",1
8448350,"Claude","Robert",1
8448353,"Phil","Roberto",1
8448354,"Doug","Roberts",1
8448356,"Jimmy","Roberts",1
8448357,"Fred","Robertson",1
8448358,"George","Robertson",1
8448363,"Greg","Joly",1
8448364,"Stan","Jonathan",1
8448366,"Brad","Jones",1
8448367,"Jimmy","Jones",1
8448370,"Tomas","Jonsson",1
8448371,"Doug","Robinson",1
8448372,"Earl","Robinson",1
8448373,"Mike","Robitaille",1
8448374,"Bob","Joyce",1
8448380,"Chris","Joseph",1
8448381,"Anthony","Joseph",1
8448383,"Earl","Roche",1
8448385,"Claude","Julien",1
8448387,"Timo","Jutila",1
8448394,"Kevin","Kaminski",1
8448399,"Ed","Kea",1
8448400,"Dennis","Kearns",1
8448401,"Mike","Kaszycki",1
8448403,"Anders","Kallur",1
8448406,"Mark","Kachowski",1
8448411,"Steve","Kasper",1
8448413,"Ed","Kastelic",1
8448415,"Mike","Keane",1
8448416,"Alexei","Kasatonov",1
8448419,"Dan","Keczmer",1
8448420,"Rick","Kehoe",1
8448421,"Des","Roche",1
8448422,"Jarmo","Kekalainen",1
8448427,"Leon","Rochefort",1
8448428,"Harvey","Rockburn",1
8448429,"Eddie","Rodden",1
8448433,"John","Rogers",1
8448434,"Bob","Kelly",1
8448435,"John Paul","Kelly",1
8448437,"Dale","Rolfe",1
8448438,"Larry","Romanchych",1
8448439,"Doug","Rombough",1
8448440,"Doc","Romnes",1
8448443,"Len","Ronson",1
8448444,"Bob","Kelly",2
8448446,"Paul","Ronty",1
8448449,"Dean","Kennedy",1
8448455,"Sheldon","Kennedy",1
8448456,"Art","Ross",1
8448458,"Jim","Ross",1
8448459,"Roly","Rossignol",1
8448460,"Randy","Rota",1
8448462,"Sam","Rothschild",1
8448463,"Rolly","Roulston",1
8448464,"Bobby","Rousseau",1
8448467,"Alan","Kerr",1
8448468,"Dave","Keon",1
8448469,"Reg","Kerr",1
8448471,"Tim","Kerr",1
8448474,"Veli-Pekka","Ketola",1
8448479,"Ian","Kidd",1
8448481,"Sergei","Kharin",1
8448483,"Darin","Kimble",1
8448484,"Dmitri","Khristich",1
8448487,"Kris","King",1
8448489,"Derek","King",1
8448490,"Petr","Klima",1
8448494,"Bill","Kitchen",1
8448495,"Orest","Kindrachuk",1
8448498,"Mike","Kitchen",1
8448501,"Ralph","Klassen",1
8448503,"Mark","Kirton",1
8448505,"Kelly","Kisio",1
8448515,"Gord","Kluzak",1
8448516,"Scot","Kleinendorst",1
8448517,"Roger","Kortko",1
8448518,"Neil","Komadoski",1
8448519,"Joey","Kocur",1
8448520,"Chris","Kontos",1
8448521,"Steve","Konroyd",1
8448523,"Jim","Korn",1
8448524,"Jerry","Korab",1
8448525,"Mike","Korney",1
8448526,"Cliff","Koroll",1
8448529,"Chris","Kotsopoulos",1
8448532,"Joe","Kowal",1
8448533,"Doug","Kostynski",1
8448534,"John","Kordic",1
8448536,"Dean","Kolstad",1
8448538,"Don","Kozak",1
8448539,"Nick","Kypreos",1
8448541,"Dale","Krentz",1
8448542,"Robert","Kron",1
8448543,"Frantisek","Kucera",1
8448547,"Dale","Kushner",1
8448548,"Vladimir","Krutov",1
8448549,"Todd","Krygier",1
8448551,"Markku","Kyllonen",1
8448553,"Bob","Kudelski",1
8448554,"Uwe","Krupp",1
8448555,"Richard","Kromm",1
8448563,"Mark","Kumpel",1
8448566,"Mike","Krushelnyski",1
8448567,"Stu","Kulak",1
8448568,"Tom","Kurvers",1
8448569,"Jari","Kurri",1
8448571,"Ken","Kuzyk",1
8448577,"Jim","Kyte",1
8448579,"Neil","Labatte",1
8448582,"Guy","Rousseau",1
8448584,"Bobby","Rowe",1
8448585,"Ronnie","Rowe",1
8448586,"Gino","Rozzini",1
8448589,"Bernie","Ruelle",1
8448595,"Yvon","Labre",1
8448599,"Dan","Labraaten",1
8448600,"Francois","Lacombe",1
8448601,"Michel","Lachance",1
8448603,"Normand","Lacombe",1
8448604,"Kent","Ruhnke",1
8448605,"Paul","Runge",1
8448606,"Duane","Rupp",1
8448607,"Church","Russell",1
8448612,"Andre","Lacroix",1
8448613,"Gary","Sabourin",1
8448615,"Pierre","Lacroix",1
8448616,"Randy","Ladouceur",1
8448617,"Barry","Salovaara",1
8448618,"Phil","Samis",1
8448622,"John","Leclair",1
8448624,"Guy","Lafleur",1
8448626,"Pat","LaFontaine",1
8448627,"Jason","Lafreniere",1
8448631,"Bob","Laforest",1
8448633,"Mike","Lalor",1
8448637,"Tom","Laidlaw",1
8448640,"Bobby","Lalonde",1
8448641,"Mark","Lamb",1
8448642,"Ron","Lalonde",1
8448643,"Dave","Langevin",1
8448644,"Yvon","Lambert",1
8448649,"Gord","Lane",1
8448651,"Rod","Langway",1
8448652,"Dick","Lamby",1
8448654,"Chris","Langevin",1
8448655,"Lane","Lambert",1
8448656,"Mitch","Lamoureux",1
8448664,"Brad","Lauer",1
8448665,"Jean-Marc","Lanthier",1
8448667,"Rick","Lanz",1
8448669,"Igor","Larionov",1
8448671,"Derek","Sanderson",1
8448674,"Claude","Lapointe",1
8448675,"Chris","Luongo",1
8448676,"Jeff","Lazaro",1
8448677,"Jiri","Latal",1
8448678,"Guy","Larose",1
8448680,"Mark","Lavarre",1
8448682,"Denis","Larocque",1
8448686,"David","Latta",1
8448687,"Derek","Laxdal",1
8448688,"Mike","Lauen",1
8448689,"Brian","Lawton",1
8448691,"Paul","Lawless",1
8448692,"Claude","Larose",2
8448694,"Guy","Lapointe",1
8448695,"Rick","Lapointe",1
8448701,"Garry","Lariviere",1
8448703,"Steve","Larmer",1
8448706,"Jeff","Larmer",1
8448707,"Pierre","Larouche",1
8448708,"Reed","Larson",1
8448712,"Kevin","Lavallee",1
8448713,"Craig","Laughlin",1
8448717,"Dominic","Lavoie",1
8448719,"Stephan","Lebeau",1
8448725,"Walt","Ledingham",1
8448727,"Don","Laurence",1
8448729,"Reggie","Leach",1
8448730,"Danny","Lawson",1
8448731,"J.P.","Leblanc",1
8448733,"Rich","Leduc",1
8448735,"Chuck","Lefley",1
8448740,"Grant","Ledyard",1
8448741,"Peter","Lee",1
8448743,"Doug","Lecuyer",1
8448745,"Barry","Legge",1
8448746,"Antero","Lehtonen",1
8448752,"Mikko","Leinonen",1
8448754,"Gary","Leeman",1
8448755,"Ken","Leiter",1
8448756,"Jacques","Lemaire",1
8448758,"Moe","Lemay",1
8448760,"Roger","Lemelin",1
8448762,"Jim","Leavins",1
8448764,"Stephen","Leach",1
8448765,"John","Leblanc",1
8448768,"Tommy","Lehman",1
8448769,"Brian","Leetch",1
8448770,"Sylvain","Lefebvre",1
8448771,"Jamie","Leach",1
8448772,"Claude","Lemieux",1
8448773,"Alain","Lemieux",1
8448775,"Patrick","Lebeau",1
8448781,"Jocelyn","Lemieux",1
8448782,"Mario","Lemieux",1
8448783,"Ed","Sandford",1
8448784,"Charlie","Sands",1
8448786,"Dick","Sarrazin",1
8448788,"Glen","Sather",1
8448789,"Ted","Saunders",1
8448790,"Tony","Savage",1
8448792,"Chuck","Scherza",1
8448793,"Darcy","Loewen",1
8448794,"Rick","Lessard",1
8448797,"Curtis","Leschyshyn",1
8448799,"Tim","Lenardon",1
8448804,"Bill","Lesuk",1
8448808,"Don","Lever",1
8448811,"Dave","Lewis",1
8448816,"Craig","Levie",1
8448817,"Tapio","Levo",1
8448818,"Normand","Leveille",1
8448821,"Robert","Logan",1
8448822,"Francois","Leroux",1
8448823,"Mikael","Lindholm",1
8448824,"Jyrki","Lumme",1
8448825,"Trevor","Linden",1
8448827,"Peter","Loob",1
8448830,"Igor","Liba",1
8448834,"Dave","Lowry",1
8448837,"Darren","Lowe",1
8448838,"Rick","Ley",1
8448839,"Doug","Lidster",1
8448841,"Troy","Loney",1
8448844,"Jan","Ludvig",1
8448845,"Craig","Ludwig",1
8448846,"Nick","Libett",1
8448848,"Hakan","Loob",1
8448851,"Lars","Lindgren",1
8448857,"Ken","Linseman",1
8448858,"Willy","Lindstrom",1
8448859,"Steve","Ludzik",1
8448860,"Bengt","Lundholm",1
8448866,"Bill","Lochead",1
8448870,"Claude","Loiselle",1
8448871,"David","Logan",1
8448873,"Mark","Lofthouse",1
8448876,"Barry","Long",1
8448882,"Ross","Lonsberry",1
8448884,"Kevin","Lowe",1
8448885,"Bob","Lorimer",1
8448892,"Don","Luce",1
8448894,"Daniel","Lucas",1
8448898,"Dwayne","Lowdermilk",1
8448901,"Dave","Lumley",1
8448905,"Gilles","Lupien",1
8448906,"Charles","Luksa",1
8448911,"Tom","Lysiak",1
8448912,"Morris","Lukowich",1
8448913,"Gary","Lupul",1
8448914,"George","Lyle",1
8448915,"Al","MacAdam",1
8448917,"Blair","MacDonald",1
8448919,"Paul","Macdermid",1
8448923,"Ken","Schinkel",1
8448924,"Cliff","Schmautz",1
8448927,"Clarence","Schmidt",1
8448928,"Jackie","Schmidt",1
8448931,"Milt","Schmidt",1
8448935,"Danny","Schock",1
8448937,"Ron","Schock",1
8448939,"David","Mackey",1
8448946,"Sweeney","Schriner",1
8448947,"Enio","Sclisizzi",1
8448948,"Ganton","Scott",1
8448949,"Laurie","Scott",1
8448950,"Dan","Seguin",1
8448951,"Earl","Seibert",1
8448952,"Randy","MacGregor",1
8448957,"Garth","MacGuigan",1
8448960,"Al","Macinnis",1
8448961,"Norm","MacIver",1
8448963,"Rod","Seiling",1
8448966,"Brit","Selby",1
8448971,"George","Senick",1
8448974,"Eddie","Shack",1
8448975,"Paul","MacKinnon",1
8448976,"Joe","Shack",1
8448978,"Paul","Shakes",1
8448980,"Brian","MacLellan",1
8448981,"Paul","Maclean",1
8448982,"Rick","MacLeish",1
8448987,"Pat","Macleod",1
8448991,"Bob","MacMillan",1
8448999,"Sean","Shanahan",1
8449001,"Gerry","Shannon",1
8449002,"Norm","Shay",1
8449003,"Pat","Shea",1
8449004,"Bobby","Sheehan",1
8449005,"Doug","Shelton",1
8449006,"Frank","Sheppard",1
8449007,"Johnny","Sheppard",1
8449009,"Jamie","Macoun",1
8449014,"John","Sherf",1
8449015,"Fred","Shero",1
8449017,"Jack","Shewchuk",1
8449018,"Alex","Shibicky",1
8449019,"Al","Shields",1
8449020,"Craig","MacTavish",1
8449021,"Bill","Shill",1
8449022,"Jack","Shill",1
8449023,"Jim","Shires",1
8449024,"Eddie","Shore",1
8449025,"Hamby","Shore",1
8449029,"Jeff","Madill",1
8449032,"Keith","Magnuson",1
8449034,"Darryl","Maggs",1
8449035,"Marc","Magnan",1
8449037,"Kevin","Maguire",1
8449038,"Babe","Siebert",1
8449040,"Al","Simmons",1
8449041,"Cully","Simon",1
8449043,"Cliff","Simpson",1
8449044,"Frank","Mahovlich",1
8449045,"Joe","Simpson",1
8449046,"Reg","Sinclair",1
8449047,"Alex","Singbush",1
8449049,"Alf","Skinner",1
8449050,"Glen","Skov",1
8449051,"John","Sleaver",1
8449052,"Tod","Sloan",1
8449053,"Peter","Slobodian",1
8449054,"Ed","Slowinski",1
8449055,"Darryl","Sly",1
8449056,"Alex","Smart",1
8449058,"Don","Smillie",1
8449059,"Alex","Smith",1
8449060,"Art","Smith",1
8449061,"Brian","Smith",1
8449062,"Peter","Mahovlich",1
8449063,"Brian","Smith",2
8449067,"Carl","Smith",1
8449068,"Clint","Smith",1
8449069,"Dallas","Smith",1
8449070,"Nakina","Smith",1
8449071,"Des","Smith",1
8449072,"Don","Smith",1
8449073,"Don","Smith",2
8449074,"Floyd","Smith",1
8449077,"Hooley","Smith",1
8449079,"Mikko","Makela",1
8449081,"Ken","Smith",1
8449082,"Rodger","Smith",1
8449083,"Ron","Smith",1
8449084,"Sid","Smith",1
8449085,"Stan","Smith",1
8449086,"Stu","Smith",1
8449087,"Tommy","Smith",1
8449088,"Wayne","Smith",1
8449089,"Stan","Smrke",1
8449090,"Rod","Smylie",1
8449092,"Ron","Snell",1
8449093,"Steve","Maltais",1
8449094,"Troy","Mallette",1
8449095,"David","Maley",1
8449097,"Kari","Makkonen",1
8449100,"Merlin","Malinowski",1
8449101,"Greg","Malone",1
8449102,"Don","Maloney",1
8449103,"Dave","Maloney",1
8449104,"Dan","Maloney",1
8449109,"Kris","Manery",1
8449110,"Randy","Manery",1
8449111,"Dan","Mandich",1
8449112,"Ted","Snell",1
8449119,"Jimmy","Mann",1
8449121,"Bob","Manno",1
8449122,"Moe","Mantha",1
8449123,"Dave","Manson",1
8449125,"Bob","Solinger",1
8449126,"Art","Somers",1
8449127,"Glen","Sonmor",1
8449128,"John","Sorrell",1
8449130,"Fred","Speck",1
8449131,"Bill","Speer",1
8449132,"Irv","Spencer",1
8449136,"Dave","Marcinyshyn",1
8449137,"Bryan","Marchment",1
8449138,"Don","Marcotte",1
8449139,"Frank","Spring",1
8449140,"Hector","Marini",1
8449141,"Jesse","Spring",1
8449142,"Dollard","St. Laurent",1
8449143,"Frank","St. Marseille",1
8449144,"Claude","St. Sauveur",1
8449146,"Butch","Stahan",1
8449147,"Red","Staley",1
8449149,"Fred","Stanfield",1
8449151,"Jim","Stanfield",1
8449154,"Myron","Stankiewicz",1
8449155,"Allan","Stanley",1
8449157,"Wally","Stanowski",1
8449159,"Pat","Stapleton",1
8449160,"Harold","Starr",1
8449161,"Wilf","Starr",1
8449163,"Sergei","Makarov",1
8449164,"John","Markell",1
8449165,"Ray","Markham",1
8449166,"John","Marks",1
8449167,"Gordon","Mark",1
8449168,"Nevin","Markwart",1
8449171,"Mario","Marois",1
8449174,"Daniel","Marois",1
8449175,"Brad","Marsh",1
8449176,"Vic","Stasiuk",1
8449178,"Morris","Stefaniw",1
8449179,"Pete","Stemkowski",1
8449181,"Phil","Stevens",1
8449183,"Gaye","Stewart",1
8449184,"Jack","Stewart",1
8449185,"John","Stewart",1
8449188,"Ken","Stewart",1
8449189,"Nels","Stewart",1
8449190,"Peter","Marsh",1
8449191,"Ralph","Stewart",1
8449192,"Ron","Stewart",1
8449193,"Jack","Stoddard",1
8449195,"Neil","Strain",1
8449197,"Art","Stratton",1
8449199,"Billy","Stuart",1
8449200,"Bob","Stumpf",1
8449203,"Red","Sullivan",1
8449204,"Bill","Summerhill",1
8449206,"Bert","Marshall",1
8449207,"Bill","Sutherland",1
8449209,"Garry","Swain",1
8449210,"George","Swarbrick",1
8449211,"Bill","Sweeney",1
8449213,"Joe","Szura",1
8449214,"Jean-Guy","Talbot",1
8449215,"Don","Tannahill",1
8449216,"Billy","Taylor",1
8449219,"Harry","Taylor",1
8449220,"Ralph","Taylor",1
8449223,"Orval","Tessier",1
8449226,"Lorrain","Thibeault",1
8449228,"Cy","Thomas",1
8449229,"Cliff","Thompson",1
8449230,"Paul","Marshall",1
8449232,"Paul","Thompson",1
8449233,"Bill","Thoms",1
8449234,"Bill","Thomson",1
8449235,"Jack","Tomson",1
8449236,"Jimmy","Thomson",1
8449237,"Rhys","Thomson",1
8449239,"Fred","Thurier",1
8449240,"Tom","Thurlby",1
8449241,"Ray","Timgren",1
8449244,"Jerry","Toppazzini",1
8449245,"Zellio","Toppazzini",1
8449246,"Bill","Touhey",1
8449247,"Jacques","Toupin",1
8449248,"Mike","Marson",1
8449252,"Wes","Trainor",1
8449253,"Bob","Trapp",1
8449254,"Percy","Traub",1
8449256,"Gilles","Tremblay",1
8449259,"Grant","Martin",1
8449262,"Marcel","Tremblay",1
8449263,"Nils","Tremblay",1
8449264,"Dave","Trottier",1
8449265,"Guy","Trottier",1
8449266,"Lou","Trudel",1
8449267,"Rene","Trudell",1
8449268,"Connie","Tudin",1
8449270,"Bob","Turner",1
8449271,"Norm","Tustin",1
8449272,"Aud","Tuten",1
8449273,"Gene","Ubriaco",1
8449274,"Norm","Ullman",1
8449275,"Rick","Martin",1
8449277,"Terry","Martin",1
8449280,"Tom","Martin",2
8449281,"Steve","Martinson",1
8449284,"Dennis","Maruk",1
8449285,"James","Masters",1
8449288,"Dwight","Mathiasen",1
8449292,"Sparky","Vail",1
8449295,"Stephane","Matteau",1
8449297,"Alan","May",1
8449299,"Ed","Van Impe",1
8449303,"Moose","Vasko",1
8449304,"Gary","Veneruzzo",1
8449307,"Doug","Volmar",1
8449308,"Carl","Voss",1
8449309,"Deacon","Waite",1
8449310,"Jack","Walker",1
8449311,"Kurt","Walker",1
8449315,"Brad","Maxwell",1
8449316,"Bryan","Maxwell",1
8449318,"Kevin","Maxwell",1
8449319,"Jay","Mazur",1
8449320,"Gary","McAdam",1
8449321,"Bob","Wall",1
8449326,"Andrew","Mcbain",1
8449328,"Wayne","Mcbean",1
8449337,"Mike","Walton",1
8449340,"Don","Ward",1
8449341,"Jimmy","Ward",1
8449346,"Kevin","McCarthy",1
8449348,"Tom","McCarthy",2
8449349,"Dan","McCarthy",1
8449353,"Rob","McClanahan",1
8449354,"Kevin","McClelland",1
8449357,"Ron","Ward",1
8449359,"Eddie","Wares",1
8449360,"Billy","Warwick",1
8449363,"Grant","Warwick",1
8449366,"Nick","Wasnie",1
8449367,"Bryan","Watson",1
8449369,"Harry","Watson",1
8449370,"Jim","Watson",1
8449371,"Joe","Watson",1
8449372,"Phil","Watson",1
8449376,"Don","Webster",1
8449377,"Dale","McCourt",1
8449381,"Cooney","Weiland",1
8449383,"Cy","Wentworth",1
8449384,"Ed","Westfall",1
8449385,"Kenny","Wharram",1
8449389,"Bill","White",1
8449390,"Moe","White",1
8449391,"Sherman","White",1
8449392,"Tex","White",1
8449393,"Bob","Whitelaw",1
8449399,"William","Mcdougall",1
8449401,"Michael","Mcneil",1
8449403,"Brad","McCrimmon",1
8449407,"William","McCreary",1
8449412,"Hubie","Mcdonough",1
8449414,"Joe","McDonnell",1
8449416,"Mike","McDougall",1
8449420,"Mike","McEwen",1
8449423,"Lanny","Mcdonald",1
8449435,"Ray","Mckay",1
8449436,"Jack","McIlhargey",1
8449439,"John","McIntyre",1
8449440,"Walt","McKechnie",1
8449442,"Bob","Mcgill",1
8449443,"James","McGeough",1
8449445,"Tony","McKegney",1
8449449,"Michael","Mchugh",1
8449450,"Randy","Mckay",1
8449453,"Ryan","McGill",1
8449455,"Juha","Widing",1
8449456,"Todd","McLellan",1
8449457,"Alex","McKendry",1
8449458,"Dan","Mcfall",1
8449461,"Donald","Mcsween",1
8449462,"Chris","Mcrae",1
8449463,"Ken","Mcrae",1
8449464,"Art","Wiebe",1
8449467,"Archie","Wilcox",1
8449468,"Barry","Wilcox",1
8449472,"Arch","Wilder",1
8449473,"Barry","Wilkins",1
8449475,"Sean","Mckenna",1
8449476,"Jim","McKenny",1
8449477,"Jim","McKenzie",1
8449479,"Burr","Williams",1
8449481,"Tommy","Williams",1
8449483,"Tom","Williams",1
8449486,"Butch","Williams",1
8449487,"Brian","McReynolds",1
8449488,"Dave","Mcllwain",1
8449494,"John","McKenzie",1
8449495,"Mike","Mcphee",1
8449497,"Thomas","Mcmurchy",1
8449498,"Basil","Mcrae",1
8449499,"John","MacLean",1
8449507,"James","McTaggart",1
8449513,"George","McPhee",1
8449516,"Marty","McSorley",1
8449525,"Peter","McNab",1
8449535,"Rick","Meagher",1
8449538,"Ron","Meighan",1
8449540,"Anssi","Melametsa",1
8449543,"Don","Willson",1
8449545,"Scott","Mellanby",1
8449549,"Larry","Melnyk",1
8449551,"Cully","Wilson",1
8449555,"Barry","Melrose",1
8449556,"Johnny","Wilson",1
8449557,"Larry","Wilson",1
8449558,"Roger","Wilson",1
8449560,"Wally","Wilson",1
8449563,"Mitchell","Messier",1
8449565,"Glenn","Merkosky",1
8449569,"Greg","Meredith",1
8449570,"Wayne","Merrick",1
8449573,"Mark","Messier",1
8449577,"Scott","Metcalfe",1
8449580,"Joe","Micheletti",1
8449583,"David","Michayluk",1
8449585,"Patrick","Micheletti",1
8449587,"Rick","Middleton",1
8449589,"Max","Middendorf",1
8449591,"Murray","Wing",1
8449593,"Eddie","Wiseman",1
8449594,"Jim","Wiste",1
8449597,"Steve","Witiuk",1
8449598,"Benny","Woit",1
8449599,"Steve","Wochy",1
8449600,"Mike","Wong",1
8449602,"Stan","Mikita",1
8449603,"Bob","Woytowich",1
8449604,"John","Wright",1
8449606,"Corey","Millen",1
8449607,"Kevin","Miller",1
8449608,"Brad","Miller",1
8449609,"John","Miner",1
8449610,"Mike","Millar",1
8449611,"Paul","Miller",1
8449616,"Gerry","Minor",1
8449617,"Mike","Milbury",1
8449621,"Kelly","Miller",1
8449623,"Bob","Miller",1
8449624,"Jay","Miller",1
8449626,"Perry","Miller",1
8449629,"Warren","Miller",1
8449633,"Kip","Miller",1
8449635,"Larry","Wright",1
8449636,"Ralph","Wycherley",1
8449637,"Duane","Wylie",1
8449645,"Mike","Modano",1
8449646,"Randy","Wyrozub",1
8449650,"Lyle","Moffatt",1
8449654,"Alexander","Mogilny",1
8449656,"Mike","Moher",1
8449657,"Carl","Mokosak",1
8449659,"Lars","Molin",1
8449660,"Mike","Moller",1
8449662,"Randy","Moller",1
8449663,"John","Mokosak",1
8449666,"Doug","Young",1
8449667,"Howie","Young",1
8449669,"Sergio","Momesso",1
8449671,"Rod","Zaine",1
8449672,"Joe","Zanussi",1
8449675,"Hartland","Monahan",1
8449676,"Pierre","Mondou",1
8449677,"Michel","Mongeau",1
8449678,"Robert","Mongrain",1
8449679,"Larry","Zeidel",1
8449686,"Lars","Zetterstrom",1
8449694,"Jayson","More",1
8449697,"Angelo","Moretto",1
8449698,"Stephane","Morin",1
8449700,"David","Morrison",1
8449702,"Douglas","Morrison",1
8449704,"Gary","Morrison",1
8449706,"George","Morrison",1
8449713,"Ken","Morrow",1
8449715,"Kevin","Morrison",1
8449717,"Mark","Morrison",1
8449718,"Jon","Morris",1
8449723,"Dean","Morton",1
8449731,"Richard","Mulhern",1
8449734,"Grant","Mulvey",1
8449735,"Don","Murdoch",1
8449736,"Bob","Murdoch",1
8449737,"Bob","Murdoch",2
8449738,"Paul","Mulvey",1
8449740,"Kirk","Muller",1
8449742,"Brian","Mullen",1
